Crime ID,Crime Type,Latitude,Longitude,Date and Time,Severity,Area,Victims,Weather,Crime Outcome
240,Rape,10.951024112120948,76.90569862227647,2017-10-29 22:48:00,4,Peelamedu,1,Cloudy,In-progress
241,Rape,11.081065025755718,76.972622178816,2019-10-14 07:09:00,5,Kuniyamuthur,1,Cloudy,Resolved
242,Murder,10.946295340427055,77.0082106537537,2015-03-17 12:02:00,3,Peelamedu,3,Cloudy,In-progress
243,Murder,10.995593926139291,77.09018871411027,2022-12-07 19:22:00,1,Peelamedu,3,Rainy,Resolved
244,POCSO,11.063103475057812,76.92743467512734,2018-12-25 01:49:00,2,RS Puram,2,Clear,In-progress
245,Rape,11.07832731978293,76.930943422365,2018-03-24 09:50:00,2,Kuniyamuthur,3,Rainy,Resolved
246,Murder,10.985767005968064,76.95597718374967,2018-05-01 11:09:00,1,Singanallur,1,Cloudy,Resolved
247,Rape,11.005968925679918,76.92947905087583,2022-12-20 10:37:00,5,Singanallur,1,Foggy,Resolved
248,Drug Dealing,10.926185946140762,77.04111810447154,2017-03-27 09:54:00,4,Gandhipuram,5,Foggy,Unresolved
249,POCSO,10.956210690959646,76.97085413335768,2022-02-19 12:52:00,3,Peelamedu,5,Cloudy,Unresolved
250,POCSO,10.919854305908373,77.0630557957423,2020-11-09 20:36:00,1,Podanur,2,Clear,In-progress
251,Drug Dealing,10.94625879936696,77.07114850368237,2015-12-20 08:00:00,3,Singanallur,3,Foggy,Resolved
252,Murder,11.070090925825713,76.99330401154447,2016-11-23 01:48:00,2,Singanallur,1,Cloudy,In-progress
253,POCSO,11.045866842406038,76.91102567790792,2017-12-08 18:37:00,3,Podanur,5,Rainy,In-progress
254,Chain Theft,10.96825247123194,76.95898734785047,2020-11-13 18:09:00,3,Kuniyamuthur,2,Rainy,In-progress
255,Chain Theft,10.929205545992708,77.04565131821147,2020-10-22 22:18:00,2,Saibaba Colony,5,Clear,Unresolved
256,Rape,10.924839401460842,76.98981804627245,2023-01-30 02:02:00,2,RS Puram,5,Foggy,Resolved
257,Drug Dealing,10.994457908197486,77.05483965489654,2023-05-20 08:52:00,1,Kuniyamuthur,2,Rainy,In-progress
258,Chain Theft,11.054294071076837,77.03840756532301,2019-06-28 18:57:00,1,Peelamedu,2,Clear,In-progress
259,POCSO,11.068922753880631,76.94528326819216,2016-11-25 22:20:00,1,Podanur,4,Cloudy,Resolved
260,POCSO,10.977133892304165,77.07147902458253,2016-08-25 13:59:00,4,RS Puram,1,Foggy,In-progress
261,Murder,11.043707610528294,77.08955435518446,2018-08-02 07:45:00,5,Saibaba Colony,1,Foggy,Unresolved
262,Murder,10.917241811928712,76.99610865283168,2015-09-30 20:44:00,5,Kuniyamuthur,2,Rainy,In-progress
263,Drug Dealing,11.062415193113582,77.09444307882445,2019-03-16 23:27:00,5,Kuniyamuthur,4,Foggy,Unresolved
264,Drug Dealing,11.010026365897748,77.03577508401413,2015-06-21 23:14:00,1,RS Puram,1,Rainy,Resolved
265,Murder,11.012770322469,76.90904147487798,2018-08-28 10:16:00,1,Kuniyamuthur,4,Rainy,Unresolved
266,Chain Theft,10.991496990261282,76.93700973163568,2016-04-27 06:35:00,4,RS Puram,5,Foggy,Resolved
267,Rape,11.085315432625455,77.08018062728794,2019-07-25 11:50:00,1,Saibaba Colony,2,Rainy,In-progress
268,Drug Dealing,11.021296601717031,77.01173395228446,2015-08-06 10:15:00,3,Saibaba Colony,4,Cloudy,Resolved
269,Robbery,10.938077342866691,77.00908438457712,2022-12-22 09:52:00,5,Singanallur,4,Foggy,In-progress
270,Robbery,10.97632348744543,77.0388442704736,2019-07-25 05:15:00,4,Kuniyamuthur,1,Rainy,In-progress
271,POCSO,10.94135528707115,76.92114409861546,2016-05-25 04:32:00,4,RS Puram,3,Clear,Unresolved
272,Drug Dealing,11.055273966798355,77.01861042071829,2016-08-25 01:54:00,1,RS Puram,1,Foggy,Unresolved
273,Robbery,10.96317155901855,77.00449331185453,2019-12-11 05:03:00,3,Kuniyamuthur,4,Foggy,In-progress
274,POCSO,10.933790631530542,77.03523116322751,2019-12-17 12:09:00,2,Kuniyamuthur,2,Cloudy,In-progress
275,Rape,10.96721532630323,77.05575461592917,2016-10-25 17:45:00,4,Singanallur,5,Cloudy,In-progress
276,POCSO,11.05721272206218,76.9025421429671,2016-05-06 23:23:00,2,Kuniyamuthur,4,Cloudy,Resolved
277,Drug Dealing,10.975488839864099,77.04806519103123,2021-09-16 16:41:00,1,Singanallur,4,Foggy,Resolved
278,Chain Theft,11.020012610602263,76.939042625358,2021-12-28 05:34:00,4,Podanur,1,Cloudy,Unresolved
279,POCSO,11.051602728149064,77.09164978863893,2016-06-30 00:27:00,4,Gandhipuram,2,Foggy,In-progress
280,Murder,10.956660296337771,76.95767991147393,2022-07-13 12:44:00,4,Kuniyamuthur,1,Cloudy,In-progress
281,Robbery,11.01564953881144,77.03117569837288,2018-05-05 11:01:00,1,RS Puram,2,Rainy,Resolved
282,Rape,10.938772393736336,76.97116865308999,2015-12-27 22:16:00,4,Kuniyamuthur,4,Rainy,In-progress
283,Robbery,11.09568681317025,76.9669254693907,2018-01-29 00:49:00,3,Kuniyamuthur,3,Clear,Resolved
284,Murder,11.051355242860845,77.07053325181995,2016-12-17 12:25:00,3,Peelamedu,3,Clear,Unresolved
285,POCSO,10.944174548244526,77.07117627424131,2021-03-07 04:05:00,1,Gandhipuram,4,Foggy,Unresolved
286,Drug Dealing,11.07345576911851,77.00931448084617,2023-04-04 12:20:00,3,Singanallur,5,Clear,Resolved
287,Rape,10.94520254630066,76.98296611167562,2022-09-17 10:12:00,3,RS Puram,5,Rainy,Resolved
288,Drug Dealing,11.03362099839104,77.05356599225534,2022-08-08 13:25:00,5,Gandhipuram,2,Rainy,Resolved
289,POCSO,11.022943520410806,77.09480111495536,2016-09-24 22:11:00,2,Gandhipuram,1,Foggy,In-progress
290,Murder,11.012132231577272,77.03206628220097,2019-04-22 04:39:00,5,Gandhipuram,5,Cloudy,Unresolved
291,Robbery,10.963719852335393,77.07102097421244,2018-01-22 18:30:00,5,Saibaba Colony,5,Rainy,In-progress
292,Rape,10.952703417050968,76.94368894887113,2017-11-28 20:46:00,3,Singanallur,5,Cloudy,In-progress
293,POCSO,10.961149474883694,76.99290088838653,2021-07-19 09:22:00,3,Kuniyamuthur,1,Cloudy,Unresolved
294,Robbery,11.048972445885354,76.92533380341608,2015-10-12 22:10:00,1,Gandhipuram,5,Foggy,Resolved
295,POCSO,11.056224836453424,77.01463732832133,2019-10-14 01:32:00,3,Saibaba Colony,2,Foggy,In-progress
296,Murder,10.914257251600862,77.0263341800814,2016-03-14 17:24:00,3,Kuniyamuthur,5,Rainy,In-progress
297,Murder,10.984691067344254,77.06872067187027,2020-06-29 19:19:00,4,Peelamedu,3,Cloudy,Unresolved
298,Drug Dealing,11.094029693330576,76.95931507274102,2018-06-17 02:33:00,5,Singanallur,1,Cloudy,Unresolved
299,POCSO,11.043843937796321,77.06352350166604,2019-03-16 11:24:00,5,Podanur,3,Rainy,Resolved
300,Murder,11.078352969601745,77.05230703771291,2023-06-26 03:41:00,5,Singanallur,2,Cloudy,In-progress
301,Murder,11.052683539707829,76.98637172111813,2023-07-08 04:31:00,3,Gandhipuram,3,Rainy,Unresolved
302,Murder,11.011926473186321,77.00789277356601,2021-12-30 03:22:00,5,Saibaba Colony,5,Clear,In-progress
303,POCSO,11.026913966004363,77.01758568287765,2021-10-29 04:19:00,2,Peelamedu,5,Clear,In-progress
304,Chain Theft,11.037420919134568,76.93337581977381,2016-03-21 00:36:00,3,Saibaba Colony,2,Foggy,In-progress
305,Chain Theft,11.074889562820085,77.0395848923262,2015-10-02 07:42:00,5,RS Puram,2,Rainy,Resolved
306,Murder,10.9491696841043,76.92622441562355,2019-04-22 21:29:00,2,Singanallur,1,Foggy,Unresolved
307,Chain Theft,11.041750439448114,76.95816935271748,2022-11-23 07:50:00,3,Peelamedu,2,Cloudy,In-progress
308,Drug Dealing,11.018148885293819,77.0904653691394,2020-09-10 07:23:00,1,Singanallur,5,Foggy,In-progress
309,Murder,11.038335456374037,76.90606992007409,2019-10-04 20:55:00,2,Gandhipuram,5,Cloudy,Resolved
310,Robbery,10.976634557421939,76.96993082606056,2017-02-09 09:36:00,1,Saibaba Colony,1,Rainy,Resolved
311,Robbery,10.992589860299192,77.08786173925782,2015-06-29 09:43:00,3,Peelamedu,2,Foggy,In-progress
312,Drug Dealing,10.915498711387333,76.98969459067168,2017-12-19 13:31:00,1,RS Puram,1,Rainy,Unresolved
313,POCSO,11.048425967028688,77.04366228714483,2015-06-21 16:13:00,5,Saibaba Colony,3,Cloudy,Unresolved
314,Drug Dealing,11.042209837250216,76.98452336058197,2016-07-06 16:58:00,3,Saibaba Colony,3,Clear,Resolved
315,Robbery,10.982106113643706,77.06907034897614,2018-02-06 03:28:00,1,Gandhipuram,5,Foggy,Resolved
316,Rape,11.081191422065372,76.92902149481314,2020-06-06 11:35:00,1,Saibaba Colony,2,Foggy,Resolved
317,Murder,11.0482437131796,77.02999695624146,2018-12-13 06:25:00,3,Gandhipuram,3,Cloudy,Resolved
318,Rape,11.034070761803418,76.95738008597353,2017-03-18 12:22:00,3,Kuniyamuthur,5,Clear,In-progress
319,Drug Dealing,11.06544157945327,77.06693004291967,2020-06-25 05:14:00,1,Kuniyamuthur,3,Cloudy,Resolved
320,Rape,11.020565803491829,77.03955752747757,2018-10-24 17:10:00,3,RS Puram,1,Clear,In-progress
321,POCSO,10.986337082154193,76.99593270434671,2015-06-11 02:18:00,2,RS Puram,3,Foggy,Unresolved
322,Robbery,10.967375691462177,76.98412846431748,2019-03-10 16:48:00,2,Singanallur,1,Cloudy,In-progress
323,Rape,11.09173698781505,77.09802130860491,2018-08-28 20:56:00,5,Saibaba Colony,1,Clear,In-progress
324,Murder,11.07281876014736,77.0106653859943,2019-12-16 19:04:00,2,Singanallur,2,Rainy,Resolved
325,Chain Theft,11.059449631314799,76.91581615236746,2020-01-06 00:37:00,1,Saibaba Colony,4,Clear,In-progress
326,Murder,11.074976956668568,76.94804873109997,2019-03-26 07:00:00,4,Peelamedu,2,Clear,Resolved
327,Murder,10.916792654611186,76.96856253816931,2020-10-19 11:18:00,3,Singanallur,5,Rainy,In-progress
328,Robbery,11.020204988478442,76.99678762151339,2019-08-22 08:43:00,5,Singanallur,5,Clear,In-progress
329,Chain Theft,10.926909594203478,77.0560364532264,2022-08-08 06:13:00,5,Saibaba Colony,3,Clear,In-progress
330,Drug Dealing,10.996971051060404,76.99044255247274,2015-09-25 00:38:00,2,Singanallur,2,Rainy,Resolved
331,POCSO,10.970647330182375,77.07736563166961,2016-09-24 00:24:00,1,Saibaba Colony,3,Foggy,Resolved
332,Robbery,10.926637010302008,76.990617912603,2015-04-26 13:44:00,1,Gandhipuram,4,Foggy,Resolved
333,Robbery,10.95156999089625,77.02704001941261,2016-08-03 22:45:00,1,Saibaba Colony,3,Clear,In-progress
334,POCSO,10.987048633067964,77.03274041740455,2019-06-23 22:28:00,3,Singanallur,4,Cloudy,Resolved
335,Murder,11.049605188945224,77.02208030513637,2019-01-28 04:11:00,1,Gandhipuram,4,Cloudy,In-progress
336,POCSO,11.09306003758841,77.05001846295659,2021-08-01 19:58:00,3,Singanallur,1,Clear,Unresolved
337,Chain Theft,10.969396395880484,77.07406861953828,2021-03-08 10:16:00,5,Singanallur,4,Rainy,In-progress
338,Robbery,10.966824209534007,76.9220324038724,2021-05-10 03:24:00,4,Podanur,1,Foggy,In-progress
339,Chain Theft,11.02540033234173,76.90527607930518,2023-05-31 07:05:00,4,Kuniyamuthur,5,Clear,Unresolved
340,Chain Theft,11.031037907120874,76.93513875432444,2019-06-09 00:40:00,3,Podanur,4,Foggy,Unresolved
341,Robbery,10.948960537380513,76.9384689831278,2016-04-06 15:47:00,4,Peelamedu,3,Cloudy,Resolved
342,Drug Dealing,10.902459733251012,77.04793517856238,2022-05-21 05:22:00,2,Podanur,1,Clear,Resolved
343,POCSO,10.944061773655216,76.99251987682514,2020-03-08 15:28:00,3,Saibaba Colony,4,Foggy,Unresolved
344,Murder,10.904773232001865,76.99206989422063,2015-01-26 09:57:00,4,Podanur,4,Foggy,Resolved
345,POCSO,10.966284525786024,76.9234482158451,2021-06-16 07:26:00,3,Singanallur,3,Foggy,Resolved
346,Murder,10.92690168853552,77.07148959057699,2021-04-25 07:53:00,5,Gandhipuram,4,Clear,In-progress
347,POCSO,10.902688218541067,77.0351391166214,2020-07-07 18:16:00,1,Peelamedu,4,Cloudy,In-progress
348,Drug Dealing,11.041358309798717,76.9125944372594,2017-06-21 06:09:00,1,Gandhipuram,4,Clear,Resolved
349,Robbery,11.025612368546415,76.94634913843254,2021-01-18 09:21:00,3,RS Puram,4,Rainy,Unresolved
350,Chain Theft,11.06307560978994,76.99721530405795,2016-03-21 03:02:00,4,RS Puram,5,Rainy,Unresolved
351,Chain Theft,11.021917552813225,77.05892933112828,2022-05-03 01:04:00,4,Peelamedu,3,Rainy,Resolved
352,Murder,11.04185971433848,77.00348920647075,2019-11-11 08:48:00,3,Saibaba Colony,2,Cloudy,Unresolved
353,POCSO,11.04869562322888,76.95689462793412,2017-12-05 10:41:00,2,Singanallur,1,Foggy,Resolved
354,Drug Dealing,11.022290148822043,77.0441108663378,2022-01-17 01:33:00,2,Gandhipuram,5,Cloudy,Unresolved
355,Robbery,10.965065951043643,77.0006421993911,2021-03-02 01:11:00,4,Podanur,5,Cloudy,In-progress
356,Rape,11.058121933918576,76.90841657500745,2017-10-31 23:51:00,3,Podanur,4,Clear,Unresolved
357,Chain Theft,11.064846900162241,76.96161793567858,2020-10-26 11:36:00,4,Singanallur,2,Foggy,Unresolved
358,POCSO,10.934694276758044,76.90817683565344,2022-12-25 05:19:00,4,Podanur,3,Clear,Unresolved
359,Robbery,11.01418550966867,77.03301218361767,2015-05-10 18:44:00,2,Gandhipuram,4,Cloudy,Unresolved
360,Murder,11.027727338625342,76.96403175631607,2017-10-04 07:01:00,5,Saibaba Colony,1,Cloudy,In-progress
361,Rape,11.061382334165184,77.02024144773267,2019-06-09 09:16:00,3,Gandhipuram,3,Clear,Resolved
362,Drug Dealing,11.052129568423286,77.04390431639237,2022-09-29 20:15:00,5,Singanallur,3,Foggy,Unresolved
363,Drug Dealing,11.015359228905886,76.91689874559998,2019-09-03 00:59:00,1,RS Puram,3,Cloudy,Unresolved
364,Chain Theft,11.08799441426281,77.00304084325317,2021-11-22 20:22:00,4,Saibaba Colony,3,Foggy,In-progress
365,POCSO,11.043964475369467,77.07983103001688,2017-02-27 08:30:00,3,RS Puram,3,Rainy,Resolved
366,Murder,10.997357852079277,77.00002926833692,2022-02-13 00:46:00,2,Kuniyamuthur,4,Cloudy,In-progress
367,Drug Dealing,10.943878173857954,76.9242876475899,2019-10-28 08:34:00,3,Gandhipuram,5,Foggy,In-progress
368,Drug Dealing,10.921970395958816,76.94300302044914,2022-08-19 11:10:00,1,Kuniyamuthur,2,Foggy,Unresolved
369,Drug Dealing,10.971243429797694,76.95149479055505,2020-08-14 18:31:00,3,Kuniyamuthur,2,Foggy,Resolved
370,Rape,10.970199644109154,77.07417038912637,2017-01-11 12:22:00,1,Gandhipuram,3,Rainy,Unresolved
371,Rape,11.05730534655478,77.05094395839093,2017-06-01 17:41:00,1,Podanur,4,Foggy,Unresolved
372,POCSO,10.978943730593052,76.96507601705669,2018-10-03 09:28:00,2,RS Puram,2,Rainy,In-progress
373,Drug Dealing,10.923381710442142,77.05154715911732,2023-03-07 02:33:00,4,RS Puram,2,Cloudy,In-progress
374,Rape,11.008625168255964,77.04961219656397,2019-01-04 22:29:00,2,Saibaba Colony,4,Cloudy,Resolved
375,Chain Theft,10.997294941565677,76.98980671368007,2015-04-22 02:00:00,2,RS Puram,4,Clear,Resolved
376,Drug Dealing,10.96528416259044,76.93681495911936,2021-01-11 07:27:00,1,Podanur,3,Clear,Resolved
377,POCSO,10.941140863123778,76.9339252134665,2015-05-03 04:48:00,3,Podanur,1,Cloudy,Unresolved
378,Rape,10.976876676414548,76.9888730317253,2022-01-26 11:20:00,4,Kuniyamuthur,1,Rainy,In-progress
379,Chain Theft,10.906531503949598,77.0720890890131,2017-07-26 12:45:00,5,Kuniyamuthur,5,Cloudy,Resolved
380,POCSO,11.0020498531014,77.06992923886071,2015-12-30 15:26:00,3,Saibaba Colony,4,Cloudy,Resolved
381,Rape,11.054194266722646,77.0812641279813,2020-01-25 07:39:00,1,Podanur,3,Rainy,Resolved
382,Chain Theft,11.084815532086909,77.06728560011844,2018-05-22 14:18:00,1,Gandhipuram,5,Foggy,Unresolved
383,Rape,10.922671411409555,76.97283727574815,2020-11-19 16:20:00,5,Singanallur,3,Clear,In-progress
384,Drug Dealing,11.072821506909447,77.03931906084075,2021-05-01 14:10:00,4,Kuniyamuthur,4,Clear,In-progress
385,Murder,10.915770648609826,77.07698348542924,2022-03-28 06:21:00,5,Podanur,1,Foggy,Unresolved
386,Robbery,11.037660596545969,77.01843002418596,2020-05-02 09:13:00,5,Peelamedu,4,Clear,Unresolved
387,Chain Theft,10.954736165378817,76.93682764511085,2022-06-07 01:29:00,1,Singanallur,1,Foggy,In-progress
388,Chain Theft,11.04890066537532,76.94466236407001,2018-08-28 08:53:00,2,Podanur,5,Rainy,Unresolved
389,Murder,11.02922342085988,77.09519527435378,2021-01-03 15:50:00,3,Saibaba Colony,3,Rainy,Resolved
390,Rape,10.94312570916327,77.0705052284324,2019-11-15 16:56:00,2,Podanur,1,Cloudy,Unresolved
391,Drug Dealing,10.952081521696035,76.94069054612035,2018-02-21 02:51:00,1,Peelamedu,1,Cloudy,Unresolved
392,Murder,11.01554432983411,76.97066085110949,2016-10-28 20:16:00,4,Kuniyamuthur,5,Cloudy,Resolved
393,Rape,11.06056263740358,76.96218565554312,2015-05-27 14:27:00,3,RS Puram,3,Rainy,In-progress
394,Drug Dealing,11.057035372066581,77.00750491923702,2016-03-07 12:44:00,1,Kuniyamuthur,4,Foggy,Unresolved
395,Drug Dealing,10.91687848108041,76.97209428474642,2017-03-28 17:33:00,4,Gandhipuram,3,Rainy,Unresolved
396,Drug Dealing,10.916802406665685,76.9948944771853,2019-08-03 12:37:00,4,Saibaba Colony,2,Foggy,Resolved
397,Robbery,11.059340282322243,77.04792487587005,2023-01-28 00:31:00,2,Podanur,2,Foggy,Unresolved
398,Murder,11.037140580280838,76.92914122768028,2020-09-27 09:37:00,3,Kuniyamuthur,1,Foggy,Unresolved
399,Rape,11.068683062785,76.90590307230018,2016-06-22 13:10:00,2,Podanur,2,Clear,In-progress
400,Robbery,10.96941059337975,76.94395850264772,2023-04-08 22:44:00,4,RS Puram,1,Rainy,Resolved
401,Murder,11.085995018533925,76.90399725338904,2022-07-30 17:25:00,4,Podanur,2,Rainy,In-progress
402,Drug Dealing,11.058864370706578,77.00391506663033,2019-05-26 08:47:00,5,Gandhipuram,2,Clear,Unresolved
403,Drug Dealing,11.029951065097295,77.05718703741364,2017-07-13 11:06:00,3,Gandhipuram,1,Cloudy,Unresolved
404,Rape,10.974474624655297,76.96586113138969,2015-09-19 10:21:00,2,RS Puram,1,Rainy,In-progress
405,Murder,10.900319351623809,77.09274955210755,2021-12-15 23:11:00,2,Gandhipuram,2,Foggy,Resolved
406,Drug Dealing,10.904187037064906,77.06410981376199,2019-06-05 14:52:00,1,Gandhipuram,3,Foggy,Resolved
407,Drug Dealing,11.027811169206814,77.01958670938309,2017-09-28 10:15:00,2,Kuniyamuthur,2,Foggy,Unresolved
408,Rape,10.983273415130121,77.08978881878157,2016-04-10 07:33:00,3,RS Puram,3,Cloudy,Resolved
409,Drug Dealing,10.97339786557046,76.94971991764817,2017-10-24 04:23:00,4,Kuniyamuthur,4,Rainy,In-progress
410,Robbery,11.012280793718947,76.98762262220168,2021-08-30 16:15:00,4,RS Puram,4,Rainy,Resolved
411,Drug Dealing,11.052787636784368,76.9792621771284,2018-03-16 18:56:00,3,RS Puram,4,Rainy,In-progress
412,POCSO,10.98511845079989,76.91903353544349,2018-01-10 20:23:00,3,Gandhipuram,5,Rainy,In-progress
413,Rape,10.99341347825448,77.0801716183446,2020-09-11 10:15:00,2,Singanallur,4,Cloudy,Resolved
414,Murder,11.094361729280735,77.00792005729652,2019-05-08 15:26:00,4,Peelamedu,2,Rainy,Resolved
415,Drug Dealing,11.00054557114471,77.02409378694705,2019-07-12 03:42:00,2,RS Puram,3,Foggy,Resolved
416,Robbery,10.985124843689512,77.0136374523677,2015-10-13 22:12:00,2,Podanur,2,Foggy,Resolved
417,Murder,11.092225127646758,77.03388467666232,2018-10-14 04:19:00,5,Podanur,2,Rainy,Unresolved
418,POCSO,11.028284422870712,76.94589532208632,2021-09-25 21:46:00,2,Gandhipuram,3,Cloudy,Unresolved
419,Chain Theft,10.97745744673366,76.94806712302147,2016-01-04 01:37:00,3,Kuniyamuthur,2,Clear,In-progress
420,Murder,11.041161464832113,76.90836256887181,2022-05-22 02:33:00,2,Saibaba Colony,1,Clear,Resolved
421,Chain Theft,10.93853157410995,76.99993182077681,2021-12-07 22:45:00,2,Singanallur,5,Foggy,Resolved
422,Rape,11.09267913607085,76.98134707591765,2022-12-02 14:41:00,5,Peelamedu,4,Clear,Resolved
423,POCSO,10.956273613248454,77.0586494796306,2020-07-24 11:08:00,2,Singanallur,3,Cloudy,Resolved
424,POCSO,10.98612923442999,76.90517400489121,2018-05-31 15:02:00,1,Peelamedu,2,Cloudy,Unresolved
425,Rape,10.966713072967165,77.02170698116271,2021-12-05 17:11:00,3,Podanur,4,Cloudy,Resolved
426,POCSO,11.027769264765531,76.99393866839794,2023-02-07 05:10:00,4,RS Puram,1,Rainy,Unresolved
427,Chain Theft,11.096932057795865,77.04684499571297,2016-08-25 15:32:00,3,Singanallur,3,Foggy,Resolved
428,Murder,11.019850811318403,76.96388517578188,2017-06-10 07:12:00,4,Gandhipuram,3,Rainy,Unresolved
429,Murder,11.078674958356734,77.09682892419065,2015-09-09 12:19:00,5,Gandhipuram,3,Clear,Unresolved
430,Drug Dealing,11.053091814906324,76.97999490926372,2016-11-08 22:21:00,2,Peelamedu,2,Cloudy,Resolved
431,Murder,11.013350769183553,77.05996048193235,2017-05-30 14:42:00,3,Saibaba Colony,4,Clear,Resolved
432,Chain Theft,10.964942928711007,77.0286382342031,2022-10-03 02:55:00,3,Saibaba Colony,1,Clear,In-progress
433,Chain Theft,11.048746753140897,77.03222292101226,2021-05-28 16:56:00,3,Kuniyamuthur,2,Rainy,In-progress
434,POCSO,11.057045078634632,77.00876080798896,2021-06-30 08:03:00,5,Peelamedu,2,Cloudy,Unresolved
435,POCSO,11.081431821047625,77.00111152594219,2018-08-29 12:03:00,3,Podanur,5,Foggy,Resolved
436,Robbery,11.099018289726116,77.09410707788368,2019-02-01 04:27:00,1,Peelamedu,5,Clear,Unresolved
437,Robbery,10.916885071879324,76.91798967218759,2015-02-11 20:34:00,5,Singanallur,1,Foggy,Unresolved
438,Murder,11.073787043810443,77.04078577286435,2017-12-17 04:26:00,5,Saibaba Colony,2,Rainy,Resolved
439,Murder,11.068142563645408,77.01712273327041,2023-02-16 05:54:00,4,Saibaba Colony,1,Clear,Unresolved
440,Chain Theft,11.010148862108098,77.06109207258679,2021-03-06 12:23:00,2,Saibaba Colony,1,Rainy,In-progress
441,Robbery,10.955740465073932,77.00329452966412,2021-02-22 16:12:00,2,Kuniyamuthur,2,Rainy,Unresolved
